Elven Armor of Illusion	エルフの幻惑術の鎧	skyrim_english_japanese.sst
Elven Battleaxe of Fear	エルフの両手斧(恐怖)	skyrim_english_japanese.sst
Elven Battleaxe of Fire	エルフの両手斧(火)	skyrim_english_japanese.sst
Elven Boots of Sneaking	エルフの忍びのブーツ	skyrim_english_japanese.sst
Elven Boots of Strength	エルフのブーツ(腕力)	skyrim_english_japanese.sst
Elven Bow of Enervating	エルフの弓(脱力)	skyrim_english_japanese.sst
Elven Dagger of Binding	エルフのダガー(拘束)	skyrim_english_japanese.sst
Elven Dagger of Despair	エルフのダガー(絶望)	skyrim_english_japanese.sst
Elven Dagger of Evoking	エルフのダガー(喚起)	skyrim_english_japanese.sst
Elven Dagger of Reaping	エルフのダガー(報い)	skyrim_english_japanese.sst
Elven Greatsword of Ice	エルフのグレートソード(氷)	skyrim_english_japanese.sst
Elven Helmet of Alchemy	エルフの錬金術の兜	skyrim_english_japanese.sst
Elven Helmet of Archery	エルフの弓術の兜	skyrim_english_japanese.sst
Elven Helmet of Magicka	エルフのマジカの兜	skyrim_english_japanese.sst
Elven Mace of Banishing	エルフのメイス(追放)	skyrim_english_japanese.sst
Elven Mace of Blizzards	エルフのメイス(吹雪)	skyrim_english_japanese.sst
Elven Mace of Consuming	エルフのメイス(消費)	skyrim_english_japanese.sst
Elven Mace of Depleting	エルフのメイス(激減)	skyrim_english_japanese.sst
Elven Mace of Devouring	エルフのメイス(猛火)	skyrim_english_japanese.sst
Elven Mace of Expelling	エルフのメイス(駆逐)	skyrim_english_japanese.sst
Elven Mace of Garnering	エルフのメイス(蓄積)	skyrim_english_japanese.sst
Elven Mace of Harrowing	エルフのメイス(悲惨)	skyrim_english_japanese.sst
Elven Mace of Lightning	エルフのメイス(雷神)	skyrim_english_japanese.sst
Elven Mace of Scorching	エルフのメイス(火炎)	skyrim_english_japanese.sst
Elven Mace of the Blaze	エルフのメイス(灼熱)	skyrim_english_japanese.sst
Elven Mace of Winnowing	エルフのメイス(ふるい)	skyrim_english_japanese.sst
Elven Sword of Freezing	エルフの剣(凍結)	skyrim_english_japanese.sst
Elven Sword of Leeching	エルフの剣(吸血)	skyrim_english_japanese.sst
Elven Sword of Lethargy	エルフの剣(沈滞)	skyrim_english_japanese.sst
Elven Sword of Stunning	エルフの剣(気絶)	skyrim_english_japanese.sst
Elven War Axe of Animus	エルフの片手斧(憎悪)	skyrim_english_japanese.sst
Elven War Axe of Shocks	エルフの片手斧(雷撃)	skyrim_english_japanese.sst
Elven War Axe of Torpor	エルフの片手斧(疲弊)	skyrim_english_japanese.sst
Elven Warhammer of Fear	エルフの戦鎚(恐怖)	skyrim_english_japanese.sst
Elven Warhammer of Fire	エルフの戦鎚(火)	skyrim_english_japanese.sst
Elytra's Uplifting Aura	エリトラの高揚オーラ	ccbgssse025-advdsgs_english_japanese.sst
Embassy Inner Courtyard	大使館の中庭	skyrim_english_japanese.sst
Enchanter's Tower, Roof	付呪師の塔: 屋根	hearthfires_english_japanese.sst
Enduring Magicka Poison	途絶の持続毒	skyrim_english_japanese.sst
Enduring Stamina Poison	倦怠の持続毒	skyrim_english_japanese.sst
Enter Snow Veil Sanctum	雪帷の聖域に入る	dawnguard_english_japanese.sst
Escape Bloodskal Barrow	ブラッドスカル墓地から脱出する	dragonborn_english_japanese.sst
Examine the crime scene	犯行現場を調べる	skyrim_english_japanese.sst
Execute General Tullius	テュリウス将軍を処刑する	skyrim_english_japanese.sst
Exploding Poison Spider	エクスプローディング・ポイズンスパイダー	dragonborn_english_japanese.sst
Falkreath Guard's Armor	ファルクリース衛兵の鎧	skyrim_english_japanese.sst
Falkreath Imperial Camp	ファルクリースの帝国軍野営地	skyrim_english_japanese.sst
Fall of the Snow Prince	雪の王子 地に落ちる	skyrim_english_japanese.sst
Find the Redguard woman	レッドガードの女を見つける	skyrim_english_japanese.sst
Finely Ground Bone Meal	丁寧にひいた骨の粉	dawnguard_english_japanese.sst
Finished Being Absorbed	吸収完了	skyrim_english_japanese.sst
Fire Spider Flame Trail	ファイアスパイダーの炎の痕	dragonborn_english_japanese.sst
First Letter from Linwe	リンウェからの初めての手紙	skyrim_english_japanese.sst
Fishing Map - Eastmarch	釣り地図 - イーストマーチ	ccbgssse001-fish_english_japanese.sst
Fishing Map - Falkreath	釣り地図 - ファルクリース	ccbgssse001-fish_english_japanese.sst
Fishing Map - Haafingar	釣り地図 - ハーフィンガル	ccbgssse001-fish_english_japanese.sst
Fishing Map - Solstheim	釣り地図 - ソルスセイム	ccbgssse001-fish_english_japanese.sst
Fishing Map - The Reach	釣り地図 - リーチ	ccbgssse001-fish_english_japanese.sst
Fletcher Conversation 2	フレッチャーの会話2	skyrim_english_japanese.sst
Flight from the Thalmor	サルモールからの逃亡	skyrim_english_japanese.sst
Folgunthur Catacomb Key	フォルガンスール地下墓地の鍵	skyrim_english_japanese.sst
For intimidate brawling	最高の戦いのために	skyrim_english_japanese.sst
For the Good of Morthal	モーサルのために	skyrim_english_japanese.sst
Forge, Hammer and Anvil	鋳造器具 - ハンマーと金床	skyrim_english_japanese.sst
Forgemaster Fire Breath	フォージマスターのファイアブレス	dawnguard_english_japanese.sst
Forgemaster Flame Cloak	フォージマスターの火炎マント	dawnguard_english_japanese.sst
Forgemaster Resistances	フォージマスターの耐性	dawnguard_english_japanese.sst
Fort Neugrad Prison Key	ニューグラド砦の牢獄の鍵	skyrim_english_japanese.sst
Frost Barrier IceWraith	氷の生霊の冷気の障壁	skyrim_english_japanese.sst
Frost's Identity Papers	フロストの血統書	skyrim_english_japanese.sst
Frozen Corpse Abilities	凍った死体の能力	skyrim_english_japanese.sst
Gargoyle Unarmed Damage	ガーゴイルの素手ダメージ	dawnguard_english_japanese.sst
Gauldur Amulet Fragment	ゴールドール・アミュレットの一部	skyrim_english_japanese.sst
Ghost Extra Damage Perk	亡霊追加ダメージ能力	skyrim_english_japanese.sst
Glass Battleaxe of Fear	碧水晶の両手斧(恐怖)	skyrim_english_japanese.sst
Glass Battleaxe of Fire	碧水晶の両手斧(火)	skyrim_english_japanese.sst
Glass Boots of Muffling	碧水晶のブーツ(消音)	skyrim_english_japanese.sst
Glass Boots of Strength	碧水晶のブーツ(腕力)	skyrim_english_japanese.sst
Glass Bow of Enervating	碧水晶の弓(脱力)	skyrim_english_japanese.sst
Glass Dagger of Binding	碧水晶のダガー(拘束)	skyrim_english_japanese.sst
Glass Dagger of Despair	碧水晶のダガー(絶望)	skyrim_english_japanese.sst
Glass Dagger of Evoking	碧水晶のダガー(喚起)	skyrim_english_japanese.sst
Glass Dagger of Reaping	碧水晶のダガー(報い)	skyrim_english_japanese.sst
Glass Greatsword of Ice	碧水晶のグレートソード(氷)	skyrim_english_japanese.sst
Glass Mace of Banishing	碧水晶のメイス(追放)	skyrim_english_japanese.sst
Glass Mace of Blizzards	碧水晶のメイス(吹雪)	skyrim_english_japanese.sst
Glass Mace of Consuming	碧水晶のメイス(消費)	skyrim_english_japanese.sst
Glass Mace of Depleting	碧水晶のメイス(激減)	skyrim_english_japanese.sst
Glass Mace of Devouring	碧水晶のメイス(猛火)	skyrim_english_japanese.sst
Glass Mace of Expelling	碧水晶のメイス(駆逐)	skyrim_english_japanese.sst
Glass Mace of Garnering	碧水晶のメイス(蓄積)	skyrim_english_japanese.sst
Glass Mace of Harrowing	碧水晶のメイス(悲惨)	skyrim_english_japanese.sst
Glass Mace of Lightning	碧水晶のメイス(雷神)	skyrim_english_japanese.sst
Glass Mace of Scorching	碧水晶のメイス(火炎)	skyrim_english_japanese.sst
Glass Mace of the Blaze	碧水晶のメイス(灼熱)	skyrim_english_japanese.sst
Glass Mace of Winnowing	碧水晶のメイス(ふるい)	skyrim_english_japanese.sst
Glass Sword of Freezing	碧水晶の剣(凍結)	skyrim_english_japanese.sst
Glass Sword of Leeching	碧水晶の剣(吸血)	skyrim_english_japanese.sst
Glass Sword of Lethargy	碧水晶の剣(沈滞)	skyrim_english_japanese.sst
Glass Sword of Stunning	碧水晶の剣(気絶)	skyrim_english_japanese.sst
Glass War Axe of Animus	碧水晶の片手斧(憎悪)	skyrim_english_japanese.sst
Glass War Axe of Shocks	碧水晶の片手斧(雷撃)	skyrim_english_japanese.sst
Glass War Axe of Torpor	碧水晶の片手斧(疲弊)	skyrim_english_japanese.sst
Glass Warhammer of Fear	碧水晶の戦鎚(恐怖)	skyrim_english_japanese.sst
Glass Warhammer of Fire	碧水晶の戦鎚(火)	skyrim_english_japanese.sst
Goldenglow Bill of Sale	ゴールデングロウ農園譲渡証	skyrim_english_japanese.sst
Goldenglow Estate Sewer	ゴールデングロウ農園の下水道	skyrim_english_japanese.sst
Grand Elixir of Larceny	窃盗の霊薬（超）	skyrim_english_japanese.sst
Grand Elixir of Plunder	略奪の霊薬（超）	skyrim_english_japanese.sst
Grand Staff of Charming	魅了の杖	skyrim_english_japanese.sst
Great Lift at Raldbthar	ラルドサールの大リフト	skyrim_english_japanese.sst
Hallowed Daedric Dagger	神聖なるデイドラのダガー	skyrim_english_japanese.sst
Hallowed Dwarven Dagger	神聖なるドワーフのダガー	skyrim_english_japanese.sst
Hallowed Nordic War Axe	神聖なるノルドの片手斧	dragonborn_english_japanese.sst
Hallowed Orcish War Axe	神聖なるオークの片手斧	skyrim_english_japanese.sst
Hallowed Stalhrim Sword	神聖なるスタルリムの剣	dragonborn_english_japanese.sst
Harkon Turning Immunity	ハルコンの吸血鬼化時の無敵	dawnguard_english_japanese.sst
Harmless Lightning Bolt	無害なライトニングボルト	dawnguard_english_japanese.sst
Health does not recover	体力が回復しなくなる	dawnguard_english_japanese.sst
Heartwood Mill Scene 01	ハートウッド工場のシーン01	skyrim_english_japanese.sst
Heartwood Mill Scene 02	ハートウッド工場のシーン02	skyrim_english_japanese.sst
Heavy armor. (25 husks)	重装鎧(魂のハスク25個)	dawnguard_english_japanese.sst
Heljarchen Hall Charter	ヘリヤーケン・ホールの権利証	hearthfires_english_japanese.sst
Heljarchen Hall, Cellar	ヘリヤーケン・ホール(地下)	ccbgssse001-fish_english_japanese.sst
Hide Armor of Conjuring	皮の召喚術の鎧	skyrim_english_japanese.sst
Hide Bracers of Alchemy	皮の錬金術の腕当て	skyrim_english_japanese.sst
Hide Bracers of Archery	皮の弓術の腕当て	skyrim_english_japanese.sst
Hide Helmet of Illusion	皮の幻惑術の兜	skyrim_english_japanese.sst
Hide Shield of Blocking	皮の防御術の盾	skyrim_english_japanese.sst
High Hrothgar Courtyard	ハイ・フロスガーの中庭	skyrim_english_japanese.sst
Hilt of Mehrunes' Razor	“メエルーンズのカミソリ”の柄	skyrim_english_japanese.sst
Hireable dog/deathhound	雇用可能なイヌ/デスハウンド	dawnguard_english_japanese.sst
Hollowed-Out Tree Stump	穴のあいた切り株	skyrim_english_japanese.sst
Hollyfrost Farm Faction	ホリーフロスト農園一派	skyrim_english_japanese.sst
Holy Daedric Greatsword	聖なるデイドラのグレートソード	skyrim_english_japanese.sst
Holy Stalhrim Battleaxe	聖なるスタルリムの両手斧	dragonborn_english_japanese.sst
Holy Stalhrim Warhammer	聖なるスタルリムの戦鎚	dragonborn_english_japanese.sst
Honed Ancient Nord Mace	研いだ古代ノルドのメイス	ccbgssse001-fish_english_japanese.sst
Honningbrew Mead Barrel	ホニングブリューハチミツ酒の樽	skyrim_english_japanese.sst
Honningbrew Meadery Key	ホニングブリューハチミツ酒醸造所の鍵	skyrim_english_japanese.sst
Hooded Black Mage Robes	フード付きの魔術師のローブ	skyrim_english_japanese.sst
Horker and Ash Yam Stew	ホーカーとアッシュヤムのシチュー	ccqdrsse001-survivalmode_english_japanese.sst
Hot Cabbage Potato Soup	熱いキャベツのポテトスープ	ccqdrsse001-survivalmode_english_japanese.sst
Hot Potato Crab Chowder	熱いポテトのクラブチャウダー	ccbgssse001-fish_english_japanese.sst
House of Clan Cruel-Sea	クラン・クルーエル・シーの家	skyrim_english_japanese.sst
House of Clan Snow-Shod	クラン・スノー・ショッドの家	skyrim_english_japanese.sst
Hunting Bow of Draining	狩猟弓(渇き)	skyrim_english_japanese.sst
I'll buy it. (200 gold)	買わせてもらおう(200ゴールド)	skyrim_english_japanese.sst
Imperial Bow of Binding	帝国軍の弓(拘束)	skyrim_english_japanese.sst
Imperial Bow of Burning	帝国軍の弓(炎上)	skyrim_english_japanese.sst
Imperial Bow of Fatigue	帝国軍の弓(疲労)	skyrim_english_japanese.sst
Imperial Bow of Sapping	帝国軍の弓(搾取)	skyrim_english_japanese.sst
Imperial Sword of Frost	帝国軍の剣(冷気)	skyrim_english_japanese.sst
Imperial Sword of Souls	帝国軍の剣(魂)	skyrim_english_japanese.sst
Improved Bonemold Armor	改良した骨削の鎧	dragonborn_english_japanese.sst
Improved Bonemold Boots	改良した骨削のブーツ	dragonborn_english_japanese.sst
Improved Hidden Pockets	向上した隠れたポケット	skyrim_english_japanese.sst
Improved Nimble Fingers	向上した機敏な指先	skyrim_english_japanese.sst
Increased Magicka Regen	マジカ回復上昇	skyrim_english_japanese.sst
Irkngthand Grand Cavern	イルクンサンド大洞窟	dawnguard_english_japanese.sst
Iron Armor of Conjuring	鉄の召喚術の鎧	skyrim_english_japanese.sst
Iron Battleaxe of Frost	鉄の両手斧(冷気)	skyrim_english_japanese.sst
Iron Battleaxe of Souls	鉄の両手斧(魂)	skyrim_english_japanese.sst
Iron Dagger of Draining	鉄のダガー(渇き)	skyrim_english_japanese.sst
Iron Greatsword of Fear	鉄のグレートソード(恐怖)	skyrim_english_japanese.sst
Iron Helmet of Illusion	鉄の幻惑術の兜	skyrim_english_japanese.sst
Iron Shield of Blocking	鉄の防御術の盾	skyrim_english_japanese.sst
Iron Sword of Cowardice	鉄の剣(小胆)	skyrim_english_japanese.sst
Iron Sword of Scorching	鉄の剣(火炎)	skyrim_english_japanese.sst
Iron Sword of Weariness	鉄の剣(倦怠)	skyrim_english_japanese.sst
Iron War Axe of Binding	鉄の片手斧(拘束)	skyrim_english_japanese.sst
Iron War Axe of Burning	鉄の片手斧(炎上)	skyrim_english_japanese.sst
Iron War Axe of Fatigue	鉄の片手斧(疲労)	skyrim_english_japanese.sst
Iron War Axe of Sapping	鉄の片手斧(搾取)	skyrim_english_japanese.sst
Iron Warhammer of Frost	鉄の戦鎚(冷気)	skyrim_english_japanese.sst
Iron Warhammer of Souls	鉄の戦鎚(魂)	skyrim_english_japanese.sst
Irontree Mill House Key	アイアンツリー工場ハウスの鍵	skyrim_english_japanese.sst
Ivarstead Fellstar Farm	イヴァルステッド・フェルスター農場	skyrim_english_japanese.sst
Joining the Stormcloaks	ストームクローク入隊	skyrim_english_japanese.sst
Jordis the Sword-Maiden	ソード・メイデンのジョディス	skyrim_english_japanese.sst
Jorgen and Lami's House	ヨルゲンとラミの家	skyrim_english_japanese.sst
Jorrvaskr Back Room Key	ジョルバスクルの奥の部屋の鍵	skyrim_english_japanese.sst
Key to Corpselight Farm	コープスライト農園の鍵	skyrim_english_japanese.sst
Key to Karthwasten Hall	カースワステンの間の鍵	skyrim_english_japanese.sst
Key to Loreius Famhouse	ロレイウス農場の鍵	skyrim_english_japanese.sst
Key to Markarth Stables	マルカルス馬屋の鍵	skyrim_english_japanese.sst
Key to Mehrunes' Shrine	メエルーンズの祠の鍵	skyrim_english_japanese.sst
Key to Overseer's House	監督官の家の鍵	skyrim_english_japanese.sst
Key to Proudspire Manor	プラウドスパイヤー邸の鍵	skyrim_english_japanese.sst
Key to Radiant Raiments	レディアント装具店の鍵	skyrim_english_japanese.sst
Key to Riverwood Trader	リバーウッド・トレーダーの鍵	skyrim_english_japanese.sst
Key to Rustleif's House	ラストリーフの家の鍵	skyrim_english_japanese.sst
Key to Solitude Sawmill	ソリチュード製材所の鍵	skyrim_english_japanese.sst
Key to Solitude Stables	ソリチュード馬屋の鍵	skyrim_english_japanese.sst
Key to the Windpeak Inn	宿屋「ウィンドピーク」の鍵	skyrim_english_japanese.sst
Key to Traillus's House	トライラスの家の鍵	skyrim_english_japanese.sst
Key to Ulfberth's House	ウルフベルスの家の鍵	skyrim_english_japanese.sst
Key to Whiterun Stables	ホワイトラン馬屋の鍵	skyrim_english_japanese.sst
Key to Wintersand Manor	ウィンターサンド邸の鍵	skyrim_english_japanese.sst
Kill <Alias=Challenger>	<Alias=Challenger> を殺す	skyrim_english_japanese.sst
Kill the Hagraven Petra	ハグレイヴン・ペトラを殺す	skyrim_english_japanese.sst
Kill the master vampire	吸血鬼の長を倒す	skyrim_english_japanese.sst
Last Scabbard of Akrash	アクラシュの最後の鞘	skyrim_english_japanese.sst
Lead Serana to her home	セラーナを家まで送り届ける	dawnguard_english_japanese.sst
Leather Armor of Health	革の体力の鎧	skyrim_english_japanese.sst
Legend of Krately House	クレイトリー家の伝説	skyrim_english_japanese.sst
Lesser Magic Resistance	魔法耐性(下級)	skyrim_english_japanese.sst
Letter from the Steward	執政からの手紙	skyrim_english_japanese.sst
Letter from the Vampire	吸血鬼からの手紙	dawnguard_english_japanese.sst
Letter to Imperial City	帝都への手紙	dragonborn_english_japanese.sst
Liar's Retreat Cage Key	ライアーの隠居所の檻の鍵	skyrim_english_japanese.sst
Liberate Falkreath Hold	ファルクリース要塞を解放する	skyrim_english_japanese.sst
Light armor. (25 husks)	軽装鎧(魂のハスク25個)	dawnguard_english_japanese.sst
Lingering Damage Health	体力減退(残存)	skyrim_english_japanese.sst
Lover's Insight removed	恋人の洞察を外した	dragonborn_english_japanese.sst
Lylvieve Family's House	リルヴィエーブの家	hearthfires_english_japanese.sst
M'aiq wishes you well. 	ムアイクは幸運を祈る	skyrim_english_japanese.sst
Magic Visuals Test Hall	魔法の視覚効果テストホール	skyrim_english_japanese.sst
Magicka Recovery Poison	断絶の毒	skyrim_english_japanese.sst
Main Hall - Workbenches	メインホール: 作業台	hearthfires_english_japanese.sst
Main Hall, Roof Framing	メインホール: 屋根の枠組み	hearthfires_english_japanese.sst
Main Hall, Wall Framing	メインホール: 壁の枠組み	hearthfires_english_japanese.sst
Malign Aversion to Fire	炎の欠落（絶大）	skyrim_english_japanese.sst
Malign Lingering Poison	継続毒（絶大）	skyrim_english_japanese.sst
Mammoth Guardian Spirit	ガーディアン・マンモス	skyrim_english_japanese.sst
Markarth Guard's Helmet	マルカルス衛兵の兜	skyrim_english_japanese.sst
Markarth Guard's Shield	マルカルス衛兵の盾	skyrim_english_japanese.sst
Marked for Death - Krii	死の標的 - Krii	dragonborn_english_japanese.sst
Masque of Clavicus Vile	クラヴィカス・ヴァイルの仮面	skyrim_english_japanese.sst
Mead with Juniper Berry	ジュニパーベリー入りのハチミツ酒	ccqdrsse001-survivalmode_english_japanese.sst
Meet Fralia in her home	フラリアと家で会う	skyrim_english_japanese.sst
Merilar's Cage Door Key	メリラーの檻の扉の鍵	dragonborn_english_japanese.sst
Merryfair Farm Scene 01	メリーフェア農場のシーン01	skyrim_english_japanese.sst
Merryfair Farm Scene 02	メリーフェア農場のシーン02	skyrim_english_japanese.sst
Mistwatch Lower Balcony	ミストウォッチのバルコニー(下)	skyrim_english_japanese.sst
Molag Bal. (Intimidate)	モラグ・バル(威圧)	skyrim_english_japanese.sst
Mudcrab Guardian Spirit	ガーディアン・マッドクラブ	skyrim_english_japanese.sst
Necklace of Lockpicking	開錠術の首飾り	skyrim_english_japanese.sst
Necklace of Resist Fire	火耐性の首飾り	skyrim_english_japanese.sst
Necklace of Waning Fire	火衰退の首飾り	skyrim_english_japanese.sst
Needs Damage Attributes	ダメージ能力が必要	ccqdrsse001-survivalmode_english_japanese.sst
Negate Survival Penalty	サバイバルペナルティを相殺	ccqdrsse001-survivalmode_english_japanese.sst
Nerevar at Red Mountain	レッドマウンテンのネレヴァル	dragonborn_english_japanese.sst
Night Falls on Sentinel	センチネルに落ちる夜	skyrim_english_japanese.sst
Nightingale Armor Stone	ナイチンゲールの鎧石	skyrim_english_japanese.sst
Nightingale Shadow Perk	ナイチンゲール・シャドウの能力	skyrim_english_japanese.sst
Nimhe, the Poisoned One	毒入りのニムヒ	skyrim_english_japanese.sst
Nordic Barnacle Cluster	ノルド・フジツボの群生	skyrim_english_japanese.sst
Nordic Battleaxe of Ice	ノルドの両手斧(氷)	dragonborn_english_japanese.sst
Nordic Bow of Banishing	ノルドの弓(追放)	dragonborn_english_japanese.sst
Nordic Bow of Blizzards	ノルドの弓(吹雪)	dragonborn_english_japanese.sst
Nordic Bow of Depleting	ノルドの弓(激減)	dragonborn_english_japanese.sst
Nordic Bow of Expelling	ノルドの弓(駆逐)	dragonborn_english_japanese.sst
Nordic Bow of Lightning	ノルドの弓(雷神)	dragonborn_english_japanese.sst
Nordic Bow of Scorching	ノルドの弓(火炎)	dragonborn_english_japanese.sst
Nordic Bow of the Blaze	ノルドの弓(灼熱)	dragonborn_english_japanese.sst
Nordic Carved Gauntlets	ノルドの刻印篭手	dragonborn_english_japanese.sst
Nordic Dagger of Animus	ノルドのダガー(憎悪)	dragonborn_english_japanese.sst
Nordic Dagger of Shocks	ノルドのダガー(雷撃)	dragonborn_english_japanese.sst
Nordic Dagger of Torpor	ノルドのダガー(疲弊)	dragonborn_english_japanese.sst
Nordic Mace of Freezing	ノルドのメイス(凍結)	dragonborn_english_japanese.sst
Nordic Mace of Leeching	ノルドのメイス(吸血)	dragonborn_english_japanese.sst
Nordic Mace of Lethargy	ノルドのメイス(沈滞)	dragonborn_english_japanese.sst
Nordic Mace of Stunning	ノルドのメイス(気絶)	dragonborn_english_japanese.sst
Nordic Sword of Binding	ノルドの剣(拘束)	dragonborn_english_japanese.sst
Nordic Sword of Despair	ノルドの剣(絶望)	dragonborn_english_japanese.sst
Nordic Sword of Evoking	ノルドの剣(喚起)	dragonborn_english_japanese.sst
Nordic Sword of Reaping	ノルドの剣(報い)	dragonborn_english_japanese.sst
Nordic War Axe of Chaos	ノルドの混沌の片手斧	dragonborn_english_japanese.sst
Nordic War Axe of Dread	ノルドの片手斧(畏怖)	dragonborn_english_japanese.sst
Nordic Warhammer of Ice	ノルドの戦鎚(氷)	dragonborn_english_japanese.sst
Northern Maiden Faction	ノーザンメイデン号一派	dragonborn_english_japanese.sst
Northwatch Interrogator	ノースウォッチの尋問官	skyrim_english_japanese.sst
Note to the Authorities	当局へのメモ	skyrim_english_japanese.sst
Notes on the Blacksmith	鍛冶に関するメモ	ccbgssse025-advdsgs_english_japanese.sst
Notice of Cost Increase	コスト増のお知らせ	skyrim_english_japanese.sst
Notice: Fishing Contest	掲示: 釣り勝負	ccbgssse001-fish_english_japanese.sst
Obtain an angler larvae	アンコウの幼生を手に入れる	ccbgssse001-fish_english_japanese.sst
Olava the Feebles House	オラヴァ・ザ・フィーブルの家	skyrim_english_japanese.sst
Old Solitude Crypts Key	旧ソリチュード墓地の鍵	skyrim_english_japanese.sst
Only that it happened. 	覚えているのはそれが起こってしまった事だけ	skyrim_english_japanese.sst
Orcish Battleaxe of Ice	オークの両手斧(氷)	skyrim_english_japanese.sst
Orcish Bow of Cowardice	オークの弓(小胆)	skyrim_english_japanese.sst
Orcish Bow of Depleting	オークの弓(激減)	skyrim_english_japanese.sst
Orcish Bow of Scorching	オークの弓(火炎)	skyrim_english_japanese.sst
Orcish Bow of Weariness	オークの弓(倦怠)	skyrim_english_japanese.sst
Orcish Dagger of Animus	オークのダガー(憎悪)	skyrim_english_japanese.sst
Orcish Dagger of Arcing	オークのダガー(アーク放電)	skyrim_english_japanese.sst
Orcish Dagger of Flames	オークのダガー(焦熱)	skyrim_english_japanese.sst
Orcish Dagger of Shocks	オークのダガー(雷撃)	skyrim_english_japanese.sst
Orcish Dagger of Torpor	オークのダガー(疲弊)	skyrim_english_japanese.sst
Orcish Mace of Draining	オークのメイス(渇き)	skyrim_english_japanese.sst
Orcish Mace of Freezing	オークのメイス(凍結)	skyrim_english_japanese.sst
Orcish Mace of Gleaning	オークのメイス(収集)	skyrim_english_japanese.sst
Orcish Sword of Binding	オークの剣(拘束)	skyrim_english_japanese.sst
Orcish Sword of Burning	オークの剣(炎上)	skyrim_english_japanese.sst
Orcish Sword of Despair	オークの剣(絶望)	skyrim_english_japanese.sst
Orcish Sword of Reaping	オークの剣(報い)	skyrim_english_japanese.sst
Orcish War Axe of Frost	オークの片手斧 (冷気)	skyrim_english_japanese.sst
Orcish Warhammer of Ice	オークの戦鎚(氷)	skyrim_english_japanese.sst
Other blessings removed	他の祝福を外した	skyrim_english_japanese.sst
Paralysis Poison Recipe	麻痺毒のレシピ	skyrim_english_japanese.sst
Pelagius the Suspicious	不審なペラギウス	skyrim_english_japanese.sst
Pelagius's Storm Thrall	ペラギウスの嵐の従徒	skyrim_english_japanese.sst
Penitus Oculatus Helmet	ペニトゥス・オクラトゥスの兜	skyrim_english_japanese.sst
Philter of Regeneration	体力の秘薬	skyrim_english_japanese.sst
Philter of Resist Magic	不信の秘薬	skyrim_english_japanese.sst
Philter of Resist Shock	耐電の秘薬	skyrim_english_japanese.sst
Philter of the Defender	守り手の秘薬	skyrim_english_japanese.sst
Pithi's Ornamental Ring	ピシの指輪	skyrim_english_japanese.sst
Play me a song, "bard."	吟遊詩人なら歌の一曲でも聞かせてほしい	dawnguard_english_japanese.sst
Player Spellsword Class	プレイヤーは魔戦士クラス	skyrim_english_japanese.sst
Poison Spider Abilities	ポイズンスパイダーの能力	dragonborn_english_japanese.sst
Portal to Darkfall Cave	ダークフォール洞窟への転移門	dawnguard_english_japanese.sst
Portal to Inner Sanctum	最奥聖域への転移門	dawnguard_english_japanese.sst
Potent Aversion to Fire	炎の欠落（大）	skyrim_english_japanese.sst
Potent Lingering Poison	継続毒（大）	skyrim_english_japanese.sst
Potent Paralysis Poison	麻痺の毒（大）	skyrim_english_japanese.sst
Potion of Extra Magicka	知力の薬	skyrim_english_japanese.sst
Potion of Minor Healing	回復の薬（小）	skyrim_english_japanese.sst
Potion of Minor Magicka	魔術の薬（小）	skyrim_english_japanese.sst
Potion of Minor Stamina	休息の薬（小）	skyrim_english_japanese.sst
Potion of Pickpocketing	窃盗の薬	skyrim_english_japanese.sst
Potion of the Berserker	狂戦士の薬	skyrim_english_japanese.sst
Pray at Dibella's Altar	ディベラの祭壇で祈る	skyrim_english_japanese.sst
Prime Elixir of Larceny	窃盗の高級霊薬	skyrim_english_japanese.sst
Prime Elixir of Plunder	略奪の高級霊薬	skyrim_english_japanese.sst
Ramshackle Trading Post	倒れそうな交易所	dragonborn_english_japanese.sst
Random Enchanted Weapon	ランダムな魔法の武器	skyrim_english_japanese.sst
Raven Rock Holding Cell	レイヴン・ロック牢獄	dragonborn_english_japanese.sst
Read Bounty: Lost Wares	依頼: なくしものを読む	ccbgssse001-fish_english_japanese.sst
Read the Vampire's Note	吸血鬼のメモを読む	dawnguard_english_japanese.sst
Reaper Shard Receptacle	リーパーのジェムの台座	dawnguard_english_japanese.sst
Recipe - Glowing Spider	レシピ - グローイングスパイダー	dragonborn_english_japanese.sst
Recover Staubs' journal	スタウブスの日記を回収する	skyrim_english_japanese.sst
Red Mountain Flower (3)	山の赤い花	hearthfires_english_japanese.sst
Redwater Wellspring Key	レッドウォーターの泉の鍵	dawnguard_english_japanese.sst
Reforge Mehrunes' Razor	“メエルーンズのカミソリ”を復元する	skyrim_english_japanese.sst
Remove "Boneless Limbs"	“骨無き四肢”を外す	dragonborn_english_japanese.sst
Report back to Adelaisa	アデライサに報告する	skyrim_english_japanese.sst
Retrieve Eldergleam sap	エルダーグリームの樹液を回収する	skyrim_english_japanese.sst
Retrieve the Black Book	黒の書を回収する	dragonborn_english_japanese.sst
Return to Garan Marethi	ガラン・マレシのところに戻る	dawnguard_english_japanese.sst
Return to Louis Letrush	ルイス・レットラッシュのところに戻る	skyrim_english_japanese.sst
Return to the Sanctuary	聖域に戻る	skyrim_english_japanese.sst
